elevation,diff_azimuth
80.11157515,60.58968590696543
31.12784529,71.4807730930346
76.71333395,73.49319069303459
48.19334116,22.315205396965396
18.86946994,69.51267530696538
67.49153847,9.955616493034597
20.30302695,31.083919106965425
34.73695994,12.261398123034603
18.22861019,26.4626688630346
70.52994938,24.528210983034597
11.45449317,70.2400336930346
57.55561741,81.90516540696541
59.1761679,68.44029750696541
60.01993968,46.49364820696542
63.78008484,89.10954500696539
62.26333584,4.145157386965394
,
,
80.11157515,60.5896894504595
31.12784529,71.48076954954053
76.71333395,73.49318714954052
48.19334116,22.31520894045947
18.86946994,69.51267885045945
67.49153847,9.955612949540523
20.30302695,31.0839226504595
34.73695994,12.261394579540529
18.22861019,26.462665319540527
70.52994938,24.528207439540523
11.45449317,70.24003014954053
57.55561741,81.90516895045948
59.1761679,68.44030105045948
60.01993968,46.49365175045949
63.78008484,89.10954855045946
62.26333584,4.145160930459468
,
,
80.11157515,60.58969102919036
31.1278453,71.48076797080967
76.71333395,73.49318557080966
48.19334116,22.31521051919033
18.86946994,69.51268042919031
67.49153847,9.955611370809663
20.30302695,31.08392422919036
34.73695994,12.261393000809669
18.22861019,26.462663740809667
70.52994938,24.528205860809663
11.45449317,70.24002857080967
57.55561741,81.90517052919034
59.17616791,68.44030262919034
60.01993968,46.49365332919035
63.78008484,89.10955012919032
62.26333584,4.145162509190328
,
,
,
80.11157515,60.58969558195503
31.1278453,71.480763418045
76.71333395,73.493181018045
48.19334116,22.315215071954995
18.86946994,69.51268498195498
67.49153847,9.955606818044998
20.30302695,31.083928781955024
34.73695994,12.261388448045004
18.22861019,26.462659188045002
70.52994938,24.528201308045
11.45449317,70.240024018045
57.55561742,81.90517508195501
59.17616791,68.440307181955
60.01993968,46.493657881955016
63.78008484,89.10955468195499
62.26333584,4.145167061954993
,
,
80.11157515,60.58969728741795
31.1278453,71.48076171258208
76.71333395,73.49317931258207
48.19334116,22.315216777417916
18.86946994,69.5126866874179
67.49153847,9.955605112582077
20.30302695,31.083930487417945
34.73695994,12.261386742582083
18.22861019,26.46265748258208
70.52994938,24.528199602582077
11.45449318,70.24002231258208
57.55561742,81.90517678741793
59.17616791,68.44030888741793
60.01993968,46.49365958741794
63.78008484,89.10955638741791
62.26333584,4.145168767417914
,
,
80.11157515,60.589700348996814
31.1278453,71.48075865100321
76.71333395,73.4931762510032
48.19334116,22.315219838996782
18.86946994,69.51268974899676
67.49153847,9.955602051003211
20.30302695,31.08393354899681
34.73695995,12.261383681003217
18.22861019,26.462654421003215
70.52994938,24.52819654100321
11.45449318,70.24001925100322
57.55561742,81.9051798489968
59.17616791,68.4403119489968
60.01993968,46.4936626489968
63.78008484,89.10955944899678
62.26333584,4.14517182899678
,
,
80.11157515,60.589701868322095
31.1278453,71.48075713167793
76.71333395,73.49317473167793
48.19334116,22.315221358322063
