elevation,diff_azimuth
8.397322073,46.694829873138815
18.72716883,56.53784607313884
67.69895889,9.430313326861153
39.40789312,21.80197037313883
32.08241666,46.43901739686117
60.86884962,39.26022872686117
42.24037262,1.107748726861189
10.46948141,13.119521766861169
14.13824252,89.17727241686117
32.56017233,37.778802896861166
17.4402916,21.67502797313884
37.19111406,26.604900973138854
31.81825282,43.26628273686117
71.01987233,62.59871357313881
,
,
,
8.397322071,46.69483078861094
18.72716883,56.537846988610966
67.69895889,9.430312411389025
39.40789312,21.801971288610957
60.86884961,39.26022781138904
42.24037262,1.1077478113890606
10.4694814,13.11952085138904
14.13824252,89.17727150138904
32.56017233,37.77880198138904
17.4402916,21.675028888610967
37.19111405,26.604901888610982
31.81825281,43.26628182138904
71.01987233,62.59871448861094
,
,
8.397322069,46.69483154525119
18.72716883,56.53784774525121
67.69895889,9.430311654748778
39.40789312,21.801972045251205
60.86884961,39.260227054748796
42.24037262,1.1077470547488133
10.4694814,13.119520094748793
14.13824252,89.1772707447488
32.56017233,37.77880122474879
17.4402916,21.675029645251215
37.19111405,26.60490264525123
31.81825281,43.266281064748796
71.01987233,62.598715245251185
,
,
8.397322068,46.69483157776796
18.72716883,56.53784777776798
67.69895889,9.430311622232011
39.40789311,21.80197207776797
60.86884961,39.26022702223203
42.24037262,1.1077470222320471
10.4694814,13.119520062232027
14.13824252,89.17727071223203
32.56017233,37.778801192232024
17.44029159,21.67502967776798
37.19111405,26.604902677767996
31.81825281,43.26628103223203
71.01987233,62.59871527776795
,
,
,
8.397322066,46.69482858080573
18.72716882,56.537844780805756
67.69895889,9.430314619194235
39.40789311,21.801969080805748
32.08241665,46.43901868919425
60.86884961,39.26023001919425
42.24037262,1.1077500191942704
10.4694814,13.11952305919425
14.13824251,89.17727370919425
32.56017232,37.77880418919425
17.44029159,21.675026680805757
37.19111405,26.604899680805772
31.81825281,43.26628402919425
71.01987233,62.59871228080573
,
,
,
8.397322064,46.69482789837042
18.72716882,56.53784409837044
67.69895889,9.430315301629548
39.40789311,21.801968398370434
32.08241665,46.43901937162956
60.86884961,39.26023070162957
42.24037262,1.107750701629584
10.4694814,13.119523741629564
14.13824251,89.17727439162957
32.56017232,37.77880487162956
17.44029159,21.675025998370444
37.19111405,26.60489899837046
31.81825281,43.26628471162957
71.01987233,62.598711598370414
,
,
,
8.397322062,46.694828242714664
18.72716882,56.537844442714686
67.69895889,9.430314957285304
39.40789311,21.801968742714678
60.86884961,39.26023035728532
42.24037262,1.1077503572853402
10.46948139,13.11952339728532
14.13824251,89.17727404728532
32.56017232,37.77880452728532
17.44029159,21.675026342714688
37.19111404,26.604899342714702
31.8182528,43.26628436728532
71.01987233,62.59871194271466
,
,
,
8.39732206,46.694827488575754
18.72716882,56.53784368857578
67.69895889,9.430315711424214
39.40789311,21.80196798857577
60.86884961,39.26023111142423
42.24037261,1.1077511114242498
10.46948139,13.11952415142423
14.13824251,89.17727480142423
32.56017232,37.778805281424226
17.44029159,21.675025588575778
37.19111404,26.604898588575793
31.8182528,43.26628512142423
71.01987233,62.59871118857575
,
,
8.397322058,46.6948282798171
18.72716882,56.537844479817124
67.69895889,9.430314920182866
39.40789311,21.801968779817116
60.86884961,39.260230320182885
42.24037261,1.1077503201829018
10.46948139,13.119523360182882
14.13824251,89.17727401018288
17.44029158,21.675026379817126
37.19111404,26.60489937981714
31.8182528,43.266284330182884
71.01987233,62.5987119798171
,
,
8.397322057,46.694828443026324
18.72716881,56.53784464302635
67.69895888,9.430314756973644
39.40789311,21.80196894302634
32.08241664,46.43901882697366
60.86884961,39.26023015697366
42.24037261,1.1077501569736796
10.46948139,13.11952319697366
14.1382425,89.17727384697366
17.44029158,21.67502654302635
37.19111404,26.604899543026363
31.8182528,43.26628416697366
71.01987233,62.59871214302632
,
,
8.397322055,46.69482761280648
18.72716881,56.5378438128065
67.69895888,9.43031558719349
39.4078931,21.80196811280649
