elevation,diff_azimuth
21.98251271,75.4348912812776
27.28865817,57.3871861187224
85.13398481,41.54397968127762
32.53906053,75.77106258127759
7.730747057,22.9635717487224
30.21269784,31.791093678722405
50.59013994,52.24827828127761
48.10127481,68.87103101872242
14.49513372,6.615684718722406
35.44660893,87.70207168127757
18.59667846,83.86748371872238
17.75144428,39.55655488127758
76.74888004,30.347397768722402
41.1536966,24.226663878722405
58.05533462,60.42782838127761
17.52735208,16.49143788127759
,
,
,
21.98251269,75.44179727454173
27.28865815,57.38028012545827
85.13398481,41.550885674541746
32.53906052,75.77796857454172
7.730747043,22.956665755458275
30.21269783,31.784187685458278
50.59013993,52.25518427454173
48.1012748,68.86412502545829
14.4951337,6.608778725458279
35.44660891,87.7089776745417
18.59667845,83.86057772545826
17.75144426,39.563460874541704
76.74888004,30.340491775458275
41.15369658,24.21975788545828
58.05533461,60.43473437454173
17.52735207,16.498343874541717
,
,
,
21.98251267,75.70859458457534
27.28865813,57.11348281542466
85.13398481,41.817682984575356
32.5390605,76.04476588457533
7.73074702,22.689868445424665
30.2126978,31.517390375424668
50.59013991,52.52198158457534
48.10127478,68.59732771542468
14.49513368,6.341981415424669
35.44660889,87.97577498457531
18.59667842,83.59378041542465
17.75144424,39.830258184575314
76.74888003,30.073694465424666
41.15369656,23.95296057542467
58.05533459,60.70153168457534
17.52735204,16.765141184575327
,
,
21.98251265,75.90568382353922
27.28865812,56.91639357646078
85.13398481,42.01477222353924
32.53906048,76.24185512353921
7.730747005,22.49277920646078
30.21269779,31.320301136460785
50.5901399,52.71907082353923
48.10127477,68.4002384764608
14.49513366,6.144892176460786
35.44660888,88.1728642235392
18.59667841,83.39669117646076
17.75144422,40.0273474235392
76.74888003,29.876605226460782
41.15369655,23.755871336460785
58.05533458,60.89862092353923
17.52735203,16.96223042353921
,
,
21.98251264,76.11598527221179
27.2886581,56.70609212778821
85.13398481,42.225073672211806
32.53906047,76.45215657221178
7.730746989,22.282477757788214
30.21269777,31.109999687788218
50.59013989,52.92937227221179
48.10127476,68.18993702778823
14.49513365,5.934590727788219
35.44660886,88.38316567221176
18.59667839,83.1863897277882
76.74888002,29.666303777788215
41.15369653,23.54556988778822
58.05533457,61.108922372211794
17.52735201,17.172531872211778
,
,
21.98251262,76.3188878017387
27.28865809,56.5031895982613
85.13398481,42.427976201738716
32.53906045,76.65505910173869
7.730746973,22.079575228261305
30.21269776,30.90709715826131
50.59013988,53.1322748017387
48.10127475,67.98703449826132
14.49513363,5.73168819826131
35.44660885,88.58606820173867
18.59667837,82.98348719826129
17.75144419,40.440551401738674
76.74888002,29.463401248261306
41.15369652,23.34266735826131
58.05533456,61.3118249017387
17.52735199,17.375434401738687
,
,
21.98251261,76.46173598887083
27.28865807,56.36034141112917
85.1339848,42.57082438887085
32.53906044,76.79790728887082
7.730746957,21.936727041129174
30.21269774,30.764248971129177
50.59013986,53.275122988870834
48.10127473,67.84418631112919
14.49513361,5.588840011129179
35.44660883,88.7289163888708
18.59667835,82.84063901112916
17.75144417,40.583399588870805
76.74888001,29.320553061129175
41.15369651,23.199819171129178
58.05533455,61.454673088870834
17.52735198,17.518282588870818
,
,
21.98251259,76.53356500793456
27.28865805,56.28851239206544
85.1339848,42.642653407934574
32.53906042,76.86973630793455
7.730746941,21.864898022065447
30.21269773,30.69241995206545
50.59013985,53.34695200793456
48.10127472,67.77235729206546
14.4951336,5.517010992065451
35.44660882,88.80074540793453
18.59667834,82.76880999206543
17.75144416,40.65522860793453
76.74888001,29.248724042065447
41.15369649,23.12799015206545
58.05533454,61.52650210793456
17.52735196,17.590111607934546
,
,
21.98251257,76.64448883252282
27.28865803,56.17758856747717
85.1339848,42.753577232522844
32.5390604,76.98066013252281
30.2126977,30.58149612747718
50.59013983,53.45787583252283
48.1012747,67.6614334674772
14.49513357,5.406087167477182
35.4466088,88.9116692325228
18.59667831,82.65788616747716
17.75144413,40.7661524325228
76.74888,29.137800217477178
41.15369647,23.01706632747718
58.05533453,61.63742593252283
17.52735194,17.701035432522815
,
,
21.98251255,76.61427679056584
27.28865802,56.20780060943416
85.1339848,42.72336519056586
32.53906039,76.95044809056583
7.730746903,21.784186239434163
30.21269769,30.611708169434166
50.59013982,53.427663790565845
48.10127469,67.69164550943418
14.49513356,5.436299209434168
35.44660878,88.88145719056581
18.5966783,82.68809820943414
76.74888,29.168012259434164
41.15369646,23.047278369434167
58.05533452,61.607213890565845
17.52735192,17.67082339056583
,
,
21.98251254,76.58637925726066
27.288658,56.23569814273934
85.1339848,42.69546765726068
32.53906037,76.92255055726065
7.730746889,21.812083772739342
30.21269768,30.639605702739345
50.59013981,53.399766257260666
48.10127468,67.71954304273936
14.49513355,5.464196742739347
35.44660877,88.85355965726063
76.74887999,29.195909792739343
41.15369644,23.075175902739346
58.05533451,61.579316357260666
17.52735191,17.64292585726065
,
,
21.98251253,76.56518815763536
27.28865799,56.256889242364636
85.13398479,42.67427655763538
32.53906036,76.90135945763535
30.21269766,30.660796802364644
50.5901398,53.37857515763537
48.10127467,67.74073414236466
14.49513353,5.485387842364645
35.44660876,88.83236855763533
17.75144409,40.68685175763534
76.74887999,29.21710089236464
41.15369643,23.096367002364644
58.0553345,61.55812525763537
17.52735189,17.621734757635352
,
,
21.98251252,76.5423513592803
27.28865798,56.279726040719694
85.13398479,42.65143975928032
32.53906035,76.87852265928029
7.730746866,21.8561116707197
30.21269765,30.683633600719702
50.59013979,53.35573835928031
48.10127466,67.76357094071972
14.49513352,5.508224640719703
35.44660875,88.80953175928028
17.75144408,40.66401495928028
76.74887999,29.2399376907197
41.15369642,23.119203800719703
58.05533449,61.53528845928031
17.52735188,17.598897959280293
,
,
21.98251251,76.53244404149007
27.28865797,56.28963335850993
85.13398479,42.641532441490085
32.53906034,76.86861534149006
7.730746856,21.866018988509936
30.21269764,30.69354091850994
50.59013979,53.34583104149007
48.10127465,67.77347825850995
14.49513351,5.51813195850994
35.44660874,88.79962444149004
17.75144407,40.65410764149004
76.74887998,29.249845008509936
41.15369641,23.12911111850994
58.05533448,61.52538114149007
17.52735187,17.588990641490057
,
,
21.9825125,76.49327494348358
27.28865796,56.328802456516414
85.13398479,42.6023633434836
32.53906034,76.82944624348357
7.730746848,21.905188086516418
30.21269764,30.73271001651642
50.59013978,53.30666194348359
48.10127465,67.81264735651644
14.4951335,5.5573010565164225
35.44660873,88.76045534348356
17.75144406,40.61493854348356
76.74887998,29.28901410651642
41.15369641,23.168280216516422
58.05533448,61.48621204348359
17.52735186,17.549821543483574
,
,
21.98251249,76.46782172327357
27.28865796,56.354255676726424
85.13398479,42.57691012327359
32.53906033,76.80399302327356
7.730746841,21.93064130672643
30.21269763,30.758163236726432
50.59013978,53.28120872327358
48.10127464,67.83810057672645
14.4951335,5.582754276726433
35.44660873,88.73500212327355
18.59667823,82.83455327672641
76.74887998,29.31446732672643
41.1536964,23.193733436726433
58.05533447,61.46075882327358
17.52735185,17.524368323273563
,
,
21.98251249,76.42286069572054
27.28865795,56.39921670427945
85.13398479,42.53194909572056
32.53906032,76.75903199572053
7.730746836,21.975602334279458
30.21269762,30.80312426427946
50.59013977,53.23624769572055
48.10127464,67.88306160427948
14.49513349,5.627715304279462
35.44660872,88.69004109572052
18.59667823,82.87951430427944
17.75144405,40.54452429572052
