GPSWeek [weeks];GPSSecondsOfWeek [s];Solution status (sol status);Velocity type (vel type);A measure of the latency in the velocity time tag in seconds. It should be subtracted from the time to give improved results. (latency) [s];Differential age (age) [s];Horizontal speed over ground (hor spd) [m/s];Actual direction of motion over ground (track over ground) with respect to True North [deg];Vertical speed, where positive values indicate increasing altitude (up) and negative values indicate decreasing altitude (down) [m/s]
1913;314671.05;0;50;0.025000000372529;3.04999995231628;0.0405631709147372;113.104771893043;0.0239139009081786
1913;314671.1;0;50;0.025000000372529;3.09999990463257;0.0761701412185494;288.366906018981;-0.0868680632182937
1913;314671.15;0;50;0.025000000372529;2.15000009536743;0.0438476838273111;81.0407200640241;0.0931694834748798
1913;314671.2;0;50;0.025000000372529;2.20000004768372;0.0553643941230201;126.032313351147;0.0423053711910873
1913;314671.25;0;50;0.025000000372529;2.25;0.00633347120031609;309.066373396207;-0.031190547878806
1913;314671.3;0;50;0.025000000372529;2.29999995231628;0.0563725258090612;276.249714768631;-0.0505007507113531
1913;314671.35;0;50;0.025000000372529;2.34999990463257;0.00884478615367681;329.714190477109;0.0115318332645693
1913;314671.4;0;50;0.025000000372529;2.40000009536743;0.0270546465844235;122.632672964274;0.00837640100483339
1913;314671.45;0;50;0.025000000372529;2.45000004768372;0.00894175816381878;68.6542127273179;0.0141042522099919
1913;314671.5;0;50;0.025000000372529;2.5;0.0355039012997586;300.478618243996;0.0131772151415216
1913;314671.55;0;50;0.025000000372529;2.54999995231628;0.0386852520765544;125.02276883807;-0.055482522151069
1913;314671.6;0;50;0.025000000372529;2.59999990463257;0.0349336845015299;300.678590400397;-0.00143397870919038
1913;314671.65;0;50;0.025000000372529;2.65000009536743;0.0399211357674207;92.8403935721376;0.0254755574834357
1913;314671.7;0;50;0.025000000372529;2.70000004768372;0.0328370088884172;186.064539123132;0.0203517340771944
1913;314671.75;0;50;0.025000000372529;2.75;0.0175657464280588;26.6614254292032;0.0390283556437573
