GPSWeek [weeks];GPSSecondsOfWeek [s];Solution status (sol stat);Position type (pos type);Latitude (lat) [deg];Longitude (lon) [deg];Height above mean sea level (hgt) [m];Undulation (undulation) [m];Datum ID number (datum id#);Latitude standard deviation (lat σ) [m];Longitude standard deviation (lon σ) [m];Height standard deviation (hgt σ) [m];Base station ID (stn id);Differential age in seconds (diff_age) [s];Solution age in seconds (sol_age) [s];Number of satellites tracked (#SVs);Number of satellites used in solution (#solnSVs);Number of satellites with L1/E1/B1 signals used in solution (#solnL1SVs);Number of satellites with multi-frequency signals used in solution (#solnMultiSVs);Extended solution status (ext sol stat);Galileo and BeiDou signals used mask (Galileo and BeiDou sig mask);GPS and GLONASS signals used mask (GPS and GLONASS sig mask)
1913;383114.3;0;54;50.1130617523773;8.67340889491052;104.446113558486;48.2000007629395;61;0.493707150220871;0.350978881120682;0.418492555618286;1023;3;0;11;10;10;0;8;17;0
1913;383114.35;0;54;50.1130617520509;8.67340889607064;104.446124821901;48.2000007629395;61;0.493707150220871;0.350978881120682;0.418492555618286;1023;3;0;11;10;10;0;8;17;0
1913;383114.4;0;54;50.1130617515226;8.67340889597172;104.446155315265;48.2000007629395;61;0.493707150220871;0.350978881120682;0.418492555618286;1023;3;0;11;10;10;0;8;17;0
1913;383114.45;0;54;50.1130617512282;8.67340889303927;104.446204871871;48.2000007629395;61;0.493707150220871;0.350978881120682;0.418492555618286;1023;3;0;11;10;10;0;8;17;0
1913;383114.5;0;54;50.113061751007;8.67340889476232;104.446222864091;48.2000007629395;61;0.493707150220871;0.350978881120682;0.418492555618286;1023;3;0;11;10;10;0;8;17;0
1913;383114.55;0;54;50.1130617506395;8.67340889210096;104.446335430257;48.2000007629395;61;0.493707150220871;0.350978881120682;0.418492555618286;1023;3;0;11;10;10;0;8;17;0
1913;383114.6;0;54;50.1130617498177;8.67340889179984;104.446368217468;48.2000007629395;61;0.493707150220871;0.350978881120682;0.418492555618286;1023;3;0;11;10;10;0;8;17;0
1913;383114.65;0;54;50.1130617492862;8.67340889344772;104.446365906857;48.2000007629395;61;0.493707150220871;0.350978881120682;0.418492555618286;1023;3;0;11;10;10;0;8;17;0
1913;383114.7;0;54;50.1130617483111;8.67340889013651;104.446459267288;48.2000007629395;61;0.493707150220871;0.350978881120682;0.418492555618286;1023;3;0;11;10;10;0;8;17;0
1913;383114.75;0;54;50.1130617477449;8.67340889215643;104.446473883465;48.2000007629395;61;0.493707150220871;0.350978881120682;0.418492555618286;1023;3;0;11;10;10;0;8;17;0
